SIZE_OF_LEVEL 960 5540
PLAYER_POSITION 200 5460
NEW_BLOCK COLLIDE_BLOCK 47 99
NEW_BLOCK COLLIDE_BLOCK 47 100
NEW_BLOCK COLLIDE_BLOCK 47 101
NEW_BLOCK COLLIDE_BLOCK 47 102
NEW_BLOCK COLLIDE_BLOCK 47 103
NEW_BLOCK COLLIDE_BLOCK 47 104
NEW_BLOCK COLLIDE_BLOCK 47 105
NEW_BLOCK COLLIDE_BLOCK 47 106
NEW_BLOCK COLLIDE_BLOCK 47 107
NEW_BLOCK COLLIDE_BLOCK 47 108
NEW_BLOCK COLLIDE_BLOCK 47 109
NEW_BLOCK COLLIDE_BLOCK 47 110
NEW_BLOCK COLLIDE_BLOCK 47 111
NEW_BLOCK COLLIDE_BLOCK 47 112
NEW_BLOCK COLLIDE_BLOCK 47 113
NEW_BLOCK COLLIDE_BLOCK 47 114
NEW_BLOCK COLLIDE_BLOCK 47 115
NEW_BLOCK COLLIDE_BLOCK 47 116
NEW_BLOCK COLLIDE_BLOCK 47 117
NEW_BLOCK COLLIDE_BLOCK 47 118
NEW_BLOCK COLLIDE_BLOCK 47 119
NEW_BLOCK COLLIDE_BLOCK 47 120
NEW_BLOCK COLLIDE_BLOCK 47 121
NEW_BLOCK COLLIDE_BLOCK 47 122
NEW_BLOCK COLLIDE_BLOCK 47 123
NEW_BLOCK COLLIDE_BLOCK 47 124
NEW_BLOCK COLLIDE_BLOCK 47 125
NEW_BLOCK COLLIDE_BLOCK 47 126
NEW_BLOCK COLLIDE_BLOCK 47 127
NEW_BLOCK COLLIDE_BLOCK 47 128
NEW_BLOCK COLLIDE_BLOCK 47 129
NEW_BLOCK COLLIDE_BLOCK 47 130
NEW_BLOCK COLLIDE_BLOCK 47 131
NEW_BLOCK COLLIDE_BLOCK 47 132
NEW_BLOCK COLLIDE_BLOCK 47 133
NEW_BLOCK COLLIDE_BLOCK 47 134
NEW_BLOCK COLLIDE_BLOCK 47 135
NEW_BLOCK COLLIDE_BLOCK 47 136
NEW_BLOCK COLLIDE_BLOCK 47 137
NEW_BLOCK COLLIDE_BLOCK 47 138
NEW_BLOCK COLLIDE_BLOCK 47 139
NEW_BLOCK COLLIDE_BLOCK 47 140
NEW_BLOCK COLLIDE_BLOCK 47 141
NEW_BLOCK COLLIDE_BLOCK 47 142
NEW_BLOCK COLLIDE_BLOCK 47 143
NEW_BLOCK COLLIDE_BLOCK 47 144
NEW_BLOCK COLLIDE_BLOCK 47 145
NEW_BLOCK COLLIDE_BLOCK 47 146
NEW_BLOCK COLLIDE_BLOCK 47 147
NEW_BLOCK COLLIDE_BLOCK 47 148
NEW_BLOCK COLLIDE_BLOCK 47 149
NEW_BLOCK COLLIDE_BLOCK 47 150
NEW_BLOCK COLLIDE_BLOCK 47 151
NEW_BLOCK COLLIDE_BLOCK 47 152
NEW_BLOCK COLLIDE_BLOCK 47 153
NEW_BLOCK COLLIDE_BLOCK 47 154
NEW_BLOCK COLLIDE_BLOCK 47 155
NEW_BLOCK COLLIDE_BLOCK 47 156
NEW_BLOCK COLLIDE_BLOCK 47 157
NEW_BLOCK COLLIDE_BLOCK 47 158
NEW_BLOCK COLLIDE_BLOCK 47 159
NEW_BLOCK COLLIDE_BLOCK 47 160
NEW_BLOCK COLLIDE_BLOCK 47 161
NEW_BLOCK COLLIDE_BLOCK 47 162
NEW_BLOCK COLLIDE_BLOCK 47 163
NEW_BLOCK COLLIDE_BLOCK 47 164
NEW_BLOCK COLLIDE_BLOCK 47 165
NEW_BLOCK COLLIDE_BLOCK 47 166
NEW_BLOCK COLLIDE_BLOCK 47 167
NEW_BLOCK COLLIDE_BLOCK 47 168
NEW_BLOCK COLLIDE_BLOCK 47 169
NEW_BLOCK COLLIDE_BLOCK 47 170
NEW_BLOCK COLLIDE_BLOCK 47 171
NEW_BLOCK COLLIDE_BLOCK 47 172
NEW_BLOCK COLLIDE_BLOCK 47 173
NEW_BLOCK COLLIDE_BLOCK 47 174
NEW_BLOCK COLLIDE_BLOCK 47 175
NEW_BLOCK COLLIDE_BLOCK 47 176
NEW_BLOCK COLLIDE_BLOCK 47 177
NEW_BLOCK COLLIDE_BLOCK 47 178
NEW_BLOCK COLLIDE_BLOCK 47 179
NEW_BLOCK COLLIDE_BLOCK 47 180
NEW_BLOCK COLLIDE_BLOCK 47 181
NEW_BLOCK COLLIDE_BLOCK 47 182
NEW_BLOCK COLLIDE_BLOCK 47 183
NEW_BLOCK COLLIDE_BLOCK 47 184
NEW_BLOCK COLLIDE_BLOCK 47 185
NEW_BLOCK COLLIDE_BLOCK 47 186
NEW_BLOCK COLLIDE_BLOCK 47 187
NEW_BLOCK COLLIDE_BLOCK 47 188
NEW_BLOCK COLLIDE_BLOCK 47 189
NEW_BLOCK COLLIDE_BLOCK 47 190
NEW_BLOCK COLLIDE_BLOCK 47 191
NEW_BLOCK COLLIDE_BLOCK 47 192
NEW_BLOCK COLLIDE_BLOCK 47 193
NEW_BLOCK COLLIDE_BLOCK 47 194
NEW_BLOCK COLLIDE_BLOCK 47 195
NEW_BLOCK COLLIDE_BLOCK 47 196
NEW_BLOCK COLLIDE_BLOCK 47 197
NEW_BLOCK COLLIDE_BLOCK 47 198
NEW_BLOCK COLLIDE_BLOCK 47 199
NEW_BLOCK COLLIDE_BLOCK 47 200
NEW_BLOCK COLLIDE_BLOCK 47 201
NEW_BLOCK COLLIDE_BLOCK 47 202
NEW_BLOCK COLLIDE_BLOCK 47 203
NEW_BLOCK COLLIDE_BLOCK 47 204
NEW_BLOCK COLLIDE_BLOCK 47 205
NEW_BLOCK COLLIDE_BLOCK 47 206
NEW_BLOCK COLLIDE_BLOCK 47 207
NEW_BLOCK COLLIDE_BLOCK 47 208
NEW_BLOCK COLLIDE_BLOCK 47 209
NEW_BLOCK COLLIDE_BLOCK 47 210
NEW_BLOCK COLLIDE_BLOCK 47 211
NEW_BLOCK COLLIDE_BLOCK 47 212
NEW_BLOCK COLLIDE_BLOCK 47 213
NEW_BLOCK COLLIDE_BLOCK 47 214
NEW_BLOCK COLLIDE_BLOCK 47 215
NEW_BLOCK COLLIDE_BLOCK 47 216
NEW_BLOCK COLLIDE_BLOCK 47 217
NEW_BLOCK COLLIDE_BLOCK 47 218
NEW_BLOCK COLLIDE_BLOCK 47 219
NEW_BLOCK COLLIDE_BLOCK 47 220
NEW_BLOCK COLLIDE_BLOCK 47 221
NEW_BLOCK COLLIDE_BLOCK 47 222
NEW_BLOCK COLLIDE_BLOCK 47 223
NEW_BLOCK COLLIDE_BLOCK 47 224
NEW_BLOCK COLLIDE_BLOCK 47 225
NEW_BLOCK COLLIDE_BLOCK 47 226
NEW_BLOCK COLLIDE_BLOCK 47 227
NEW_BLOCK COLLIDE_BLOCK 47 228
NEW_BLOCK COLLIDE_BLOCK 47 229
NEW_BLOCK COLLIDE_BLOCK 47 230
NEW_BLOCK COLLIDE_BLOCK 47 231
NEW_BLOCK COLLIDE_BLOCK 47 232
NEW_BLOCK COLLIDE_BLOCK 47 233
NEW_BLOCK COLLIDE_BLOCK 47 234
NEW_BLOCK COLLIDE_BLOCK 47 235
NEW_BLOCK COLLIDE_BLOCK 47 236
NEW_BLOCK COLLIDE_BLOCK 47 237
NEW_BLOCK COLLIDE_BLOCK 47 238
NEW_BLOCK COLLIDE_BLOCK 47 239
NEW_BLOCK COLLIDE_BLOCK 47 240
NEW_BLOCK COLLIDE_BLOCK 47 241
NEW_BLOCK COLLIDE_BLOCK 47 242
NEW_BLOCK COLLIDE_BLOCK 47 243
NEW_BLOCK COLLIDE_BLOCK 47 244
NEW_BLOCK COLLIDE_BLOCK 47 245
NEW_BLOCK COLLIDE_BLOCK 47 246
NEW_BLOCK COLLIDE_BLOCK 47 247
NEW_BLOCK COLLIDE_BLOCK 47 248
NEW_BLOCK COLLIDE_BLOCK 47 249
NEW_BLOCK COLLIDE_BLOCK 47 250
NEW_BLOCK COLLIDE_BLOCK 47 251
NEW_BLOCK COLLIDE_BLOCK 47 252
NEW_BLOCK COLLIDE_BLOCK 47 253
NEW_BLOCK COLLIDE_BLOCK 47 254
NEW_BLOCK COLLIDE_BLOCK 47 255
NEW_BLOCK COLLIDE_BLOCK 47 256
NEW_BLOCK COLLIDE_BLOCK 47 257
GAME_VERSION 1.3
NEXT_LEVEL level5.txt
