SIZE_OF_LEVEL 1280 540
PLAYER_POSITION 200 460
NEW_BLOCK PUSH_RIGHT_BLOCK 3 7
NEW_BLOCK PUSH_RIGHT_BLOCK 3 8
NEW_BLOCK PUSH_RIGHT_BLOCK 3 9
NEW_BLOCK COLLIDE_BLOCK 3 19
NEW_BLOCK PUSH_RIGHT_BLOCK 4 0
NEW_BLOCK PUSH_RIGHT_BLOCK 4 1
NEW_BLOCK PUSH_RIGHT_BLOCK 4 2
NEW_BLOCK PUSH_RIGHT_BLOCK 4 3
NEW_BLOCK PUSH_RIGHT_BLOCK 4 4
NEW_BLOCK PUSH_RIGHT_BLOCK 4 5
NEW_BLOCK PUSH_RIGHT_BLOCK 4 6
NEW_BLOCK PUSH_RIGHT_BLOCK 4 7
NEW_BLOCK PUSH_RIGHT_BLOCK 4 8
NEW_BLOCK PUSH_RIGHT_BLOCK 4 9
NEW_BLOCK PUSH_RIGHT_BLOCK 5 0
NEW_BLOCK PUSH_RIGHT_BLOCK 5 1
NEW_BLOCK PUSH_RIGHT_BLOCK 5 2
NEW_BLOCK PUSH_RIGHT_BLOCK 5 3
NEW_BLOCK PUSH_RIGHT_BLOCK 5 4
NEW_BLOCK PUSH_RIGHT_BLOCK 5 5
NEW_BLOCK PUSH_RIGHT_BLOCK 5 6
NEW_BLOCK PUSH_RIGHT_BLOCK 5 7
NEW_BLOCK PUSH_RIGHT_BLOCK 5 8
NEW_BLOCK PUSH_RIGHT_BLOCK 5 9
NEW_BLOCK PUSH_RIGHT_BLOCK 6 0
NEW_BLOCK PUSH_RIGHT_BLOCK 6 1
NEW_BLOCK PUSH_RIGHT_BLOCK 6 2
NEW_BLOCK PUSH_RIGHT_BLOCK 6 3
NEW_BLOCK PUSH_RIGHT_BLOCK 6 4
NEW_BLOCK PUSH_RIGHT_BLOCK 6 5
NEW_BLOCK PUSH_RIGHT_BLOCK 6 6
NEW_BLOCK PUSH_RIGHT_BLOCK 6 7
NEW_BLOCK PUSH_RIGHT_BLOCK 6 8
NEW_BLOCK PUSH_RIGHT_BLOCK 6 9
NEW_BLOCK PUSH_RIGHT_BLOCK 7 0
NEW_BLOCK PUSH_RIGHT_BLOCK 7 1
NEW_BLOCK PUSH_RIGHT_BLOCK 7 2
NEW_BLOCK PUSH_RIGHT_BLOCK 7 3
NEW_BLOCK PUSH_RIGHT_BLOCK 7 4
NEW_BLOCK PUSH_RIGHT_BLOCK 7 5
NEW_BLOCK PUSH_RIGHT_BLOCK 7 6
NEW_BLOCK PUSH_RIGHT_BLOCK 7 7
NEW_BLOCK PUSH_RIGHT_BLOCK 7 8
NEW_BLOCK PUSH_RIGHT_BLOCK 7 9
NEW_BLOCK PUSH_RIGHT_BLOCK 8 0
NEW_BLOCK PUSH_RIGHT_BLOCK 8 1
NEW_BLOCK PUSH_RIGHT_BLOCK 8 2
NEW_BLOCK PUSH_RIGHT_BLOCK 8 3
NEW_BLOCK PUSH_RIGHT_BLOCK 8 4
NEW_BLOCK PUSH_RIGHT_BLOCK 8 5
NEW_BLOCK PUSH_RIGHT_BLOCK 8 6
NEW_BLOCK PUSH_RIGHT_BLOCK 8 7
NEW_BLOCK PUSH_RIGHT_BLOCK 8 8
NEW_BLOCK PUSH_RIGHT_BLOCK 8 9
NEW_BLOCK PUSH_RIGHT_BLOCK 9 0
NEW_BLOCK PUSH_RIGHT_BLOCK 9 1
NEW_BLOCK PUSH_RIGHT_BLOCK 9 2
NEW_BLOCK PUSH_RIGHT_BLOCK 9 3
NEW_BLOCK PUSH_RIGHT_BLOCK 9 4
NEW_BLOCK PUSH_RIGHT_BLOCK 9 5
NEW_BLOCK PUSH_RIGHT_BLOCK 9 6
NEW_BLOCK PUSH_RIGHT_BLOCK 9 7
NEW_BLOCK PUSH_RIGHT_BLOCK 9 8
NEW_BLOCK PUSH_RIGHT_BLOCK 9 9
NEW_BLOCK PUSH_RIGHT_BLOCK 10 0
NEW_BLOCK PUSH_RIGHT_BLOCK 10 1
NEW_BLOCK PUSH_RIGHT_BLOCK 10 2
NEW_BLOCK PUSH_RIGHT_BLOCK 10 3
NEW_BLOCK PUSH_RIGHT_BLOCK 10 4
NEW_BLOCK PUSH_RIGHT_BLOCK 10 5
NEW_BLOCK PUSH_RIGHT_BLOCK 10 6
NEW_BLOCK PUSH_RIGHT_BLOCK 10 7
NEW_BLOCK PUSH_RIGHT_BLOCK 10 8
NEW_BLOCK PUSH_RIGHT_BLOCK 10 9
NEW_BLOCK PUSH_RIGHT_BLOCK 11 0
NEW_BLOCK PUSH_RIGHT_BLOCK 11 1
NEW_BLOCK PUSH_RIGHT_BLOCK 11 2
NEW_BLOCK PUSH_RIGHT_BLOCK 11 3
NEW_BLOCK PUSH_RIGHT_BLOCK 11 4
NEW_BLOCK PUSH_RIGHT_BLOCK 11 5
NEW_BLOCK PUSH_RIGHT_BLOCK 11 6
NEW_BLOCK PUSH_RIGHT_BLOCK 11 7
NEW_BLOCK PUSH_RIGHT_BLOCK 11 8
NEW_BLOCK PUSH_RIGHT_BLOCK 11 9
NEW_BLOCK PUSH_RIGHT_BLOCK 12 0
NEW_BLOCK PUSH_RIGHT_BLOCK 12 1
NEW_BLOCK PUSH_RIGHT_BLOCK 12 2
NEW_BLOCK PUSH_RIGHT_BLOCK 12 3
NEW_BLOCK PUSH_RIGHT_BLOCK 12 4
NEW_BLOCK PUSH_RIGHT_BLOCK 12 5
NEW_BLOCK PUSH_RIGHT_BLOCK 12 6
NEW_BLOCK PUSH_RIGHT_BLOCK 12 7
NEW_BLOCK PUSH_RIGHT_BLOCK 12 8
NEW_BLOCK PUSH_RIGHT_BLOCK 12 9
NEW_BLOCK PUSH_RIGHT_BLOCK 13 0
NEW_BLOCK PUSH_RIGHT_BLOCK 13 1
NEW_BLOCK PUSH_RIGHT_BLOCK 13 2
NEW_BLOCK PUSH_RIGHT_BLOCK 13 3
NEW_BLOCK PUSH_RIGHT_BLOCK 13 4
NEW_BLOCK PUSH_RIGHT_BLOCK 13 5
NEW_BLOCK PUSH_RIGHT_BLOCK 13 6
NEW_BLOCK PUSH_RIGHT_BLOCK 13 7
NEW_BLOCK PUSH_RIGHT_BLOCK 13 8
NEW_BLOCK PUSH_RIGHT_BLOCK 13 9
NEW_BLOCK PUSH_RIGHT_BLOCK 14 0
NEW_BLOCK PUSH_RIGHT_BLOCK 14 1
NEW_BLOCK PUSH_RIGHT_BLOCK 14 2
NEW_BLOCK PUSH_RIGHT_BLOCK 14 3
NEW_BLOCK PUSH_RIGHT_BLOCK 14 4
NEW_BLOCK PUSH_RIGHT_BLOCK 14 5
NEW_BLOCK PUSH_RIGHT_BLOCK 14 6
NEW_BLOCK PUSH_RIGHT_BLOCK 14 7
NEW_BLOCK PUSH_RIGHT_BLOCK 14 8
NEW_BLOCK PUSH_RIGHT_BLOCK 14 9
NEW_BLOCK PUSH_RIGHT_BLOCK 14 23
NEW_BLOCK PUSH_RIGHT_BLOCK 14 24
NEW_BLOCK PUSH_RIGHT_BLOCK 14 25
NEW_BLOCK PUSH_RIGHT_BLOCK 14 26
NEW_BLOCK PUSH_RIGHT_BLOCK 15 0
NEW_BLOCK PUSH_RIGHT_BLOCK 15 1
NEW_BLOCK PUSH_RIGHT_BLOCK 15 2
NEW_BLOCK PUSH_RIGHT_BLOCK 15 3
NEW_BLOCK PUSH_RIGHT_BLOCK 15 4
NEW_BLOCK PUSH_RIGHT_BLOCK 15 5
NEW_BLOCK PUSH_RIGHT_BLOCK 15 6
NEW_BLOCK PUSH_RIGHT_BLOCK 15 7
NEW_BLOCK PUSH_RIGHT_BLOCK 15 8
NEW_BLOCK PUSH_RIGHT_BLOCK 15 9
NEW_BLOCK PUSH_RIGHT_BLOCK 15 23
NEW_BLOCK PUSH_RIGHT_BLOCK 15 24
NEW_BLOCK PUSH_RIGHT_BLOCK 15 25
NEW_BLOCK PUSH_RIGHT_BLOCK 15 26
NEW_BLOCK PUSH_RIGHT_BLOCK 16 0
NEW_BLOCK PUSH_RIGHT_BLOCK 16 1
NEW_BLOCK PUSH_RIGHT_BLOCK 16 2
NEW_BLOCK PUSH_RIGHT_BLOCK 16 3
NEW_BLOCK PUSH_RIGHT_BLOCK 16 4
NEW_BLOCK PUSH_RIGHT_BLOCK 16 5
NEW_BLOCK PUSH_RIGHT_BLOCK 16 6
NEW_BLOCK PUSH_RIGHT_BLOCK 16 7
NEW_BLOCK PUSH_RIGHT_BLOCK 16 8
NEW_BLOCK PUSH_RIGHT_BLOCK 16 9
NEW_BLOCK PUSH_RIGHT_BLOCK 16 23
NEW_BLOCK PUSH_RIGHT_BLOCK 16 24
NEW_BLOCK PUSH_RIGHT_BLOCK 16 25
NEW_BLOCK PUSH_RIGHT_BLOCK 16 26
NEW_BLOCK PUSH_RIGHT_BLOCK 17 0
NEW_BLOCK PUSH_RIGHT_BLOCK 17 1
NEW_BLOCK PUSH_RIGHT_BLOCK 17 2
NEW_BLOCK PUSH_RIGHT_BLOCK 17 3
NEW_BLOCK PUSH_RIGHT_BLOCK 17 4
NEW_BLOCK PUSH_RIGHT_BLOCK 17 5
NEW_BLOCK PUSH_RIGHT_BLOCK 17 6
NEW_BLOCK PUSH_RIGHT_BLOCK 17 7
NEW_BLOCK PUSH_RIGHT_BLOCK 17 8
NEW_BLOCK PUSH_RIGHT_BLOCK 17 9
NEW_BLOCK PUSH_RIGHT_BLOCK 17 23
NEW_BLOCK PUSH_RIGHT_BLOCK 17 24
NEW_BLOCK PUSH_RIGHT_BLOCK 17 25
NEW_BLOCK PUSH_RIGHT_BLOCK 17 26
NEW_BLOCK PUSH_RIGHT_BLOCK 18 0
NEW_BLOCK PUSH_RIGHT_BLOCK 18 1
NEW_BLOCK PUSH_RIGHT_BLOCK 18 2
NEW_BLOCK PUSH_RIGHT_BLOCK 18 3
NEW_BLOCK PUSH_RIGHT_BLOCK 18 4
NEW_BLOCK PUSH_RIGHT_BLOCK 18 5
NEW_BLOCK PUSH_RIGHT_BLOCK 18 6
NEW_BLOCK PUSH_RIGHT_BLOCK 18 7
NEW_BLOCK PUSH_RIGHT_BLOCK 18 8
NEW_BLOCK PUSH_RIGHT_BLOCK 18 9
NEW_BLOCK PUSH_RIGHT_BLOCK 18 23
NEW_BLOCK PUSH_RIGHT_BLOCK 18 24
NEW_BLOCK PUSH_RIGHT_BLOCK 18 25
NEW_BLOCK PUSH_RIGHT_BLOCK 18 26
NEW_BLOCK PUSH_RIGHT_BLOCK 19 0
NEW_BLOCK PUSH_RIGHT_BLOCK 19 1
NEW_BLOCK PUSH_RIGHT_BLOCK 19 2
NEW_BLOCK PUSH_RIGHT_BLOCK 19 3
NEW_BLOCK PUSH_RIGHT_BLOCK 19 4
NEW_BLOCK PUSH_RIGHT_BLOCK 19 5
NEW_BLOCK PUSH_RIGHT_BLOCK 19 6
NEW_BLOCK PUSH_RIGHT_BLOCK 19 7
NEW_BLOCK PUSH_RIGHT_BLOCK 19 8
NEW_BLOCK PUSH_RIGHT_BLOCK 19 9
NEW_BLOCK PUSH_RIGHT_BLOCK 19 23
NEW_BLOCK PUSH_RIGHT_BLOCK 19 24
NEW_BLOCK PUSH_RIGHT_BLOCK 19 25
NEW_BLOCK PUSH_RIGHT_BLOCK 19 26
NEW_BLOCK PUSH_RIGHT_BLOCK 20 0
NEW_BLOCK PUSH_RIGHT_BLOCK 20 1
NEW_BLOCK PUSH_RIGHT_BLOCK 20 2
NEW_BLOCK PUSH_RIGHT_BLOCK 20 3
NEW_BLOCK PUSH_RIGHT_BLOCK 20 4
NEW_BLOCK PUSH_RIGHT_BLOCK 20 5
NEW_BLOCK PUSH_RIGHT_BLOCK 20 6
NEW_BLOCK PUSH_RIGHT_BLOCK 20 7
NEW_BLOCK PUSH_RIGHT_BLOCK 20 8
NEW_BLOCK PUSH_RIGHT_BLOCK 20 9
NEW_BLOCK PUSH_RIGHT_BLOCK 20 23
NEW_BLOCK PUSH_RIGHT_BLOCK 20 24
NEW_BLOCK PUSH_RIGHT_BLOCK 20 25
NEW_BLOCK PUSH_RIGHT_BLOCK 20 26
NEW_BLOCK PUSH_RIGHT_BLOCK 21 0
NEW_BLOCK PUSH_RIGHT_BLOCK 21 1
NEW_BLOCK PUSH_RIGHT_BLOCK 21 2
NEW_BLOCK PUSH_RIGHT_BLOCK 21 3
NEW_BLOCK PUSH_RIGHT_BLOCK 21 4
NEW_BLOCK PUSH_RIGHT_BLOCK 21 5
NEW_BLOCK PUSH_RIGHT_BLOCK 21 6
NEW_BLOCK PUSH_RIGHT_BLOCK 21 7
NEW_BLOCK PUSH_RIGHT_BLOCK 21 8
NEW_BLOCK PUSH_RIGHT_BLOCK 21 9
NEW_BLOCK PUSH_RIGHT_BLOCK 21 23
NEW_BLOCK PUSH_RIGHT_BLOCK 21 24
NEW_BLOCK PUSH_RIGHT_BLOCK 21 25
NEW_BLOCK PUSH_RIGHT_BLOCK 21 26
NEW_BLOCK PUSH_RIGHT_BLOCK 22 0
NEW_BLOCK PUSH_RIGHT_BLOCK 22 1
NEW_BLOCK PUSH_RIGHT_BLOCK 22 2
NEW_BLOCK PUSH_RIGHT_BLOCK 22 3
NEW_BLOCK PUSH_RIGHT_BLOCK 22 4
NEW_BLOCK PUSH_RIGHT_BLOCK 22 5
NEW_BLOCK PUSH_RIGHT_BLOCK 22 6
NEW_BLOCK PUSH_RIGHT_BLOCK 22 7
NEW_BLOCK PUSH_RIGHT_BLOCK 22 8
NEW_BLOCK PUSH_RIGHT_BLOCK 22 9
NEW_BLOCK PUSH_RIGHT_BLOCK 22 23
NEW_BLOCK PUSH_RIGHT_BLOCK 22 24
NEW_BLOCK PUSH_RIGHT_BLOCK 22 25
NEW_BLOCK PUSH_RIGHT_BLOCK 22 26
NEW_BLOCK PUSH_RIGHT_BLOCK 23 0
NEW_BLOCK PUSH_RIGHT_BLOCK 23 1
NEW_BLOCK PUSH_RIGHT_BLOCK 23 2
NEW_BLOCK PUSH_RIGHT_BLOCK 23 3
NEW_BLOCK PUSH_RIGHT_BLOCK 23 4
NEW_BLOCK PUSH_RIGHT_BLOCK 23 5
NEW_BLOCK PUSH_RIGHT_BLOCK 23 6
NEW_BLOCK PUSH_RIGHT_BLOCK 23 7
NEW_BLOCK PUSH_RIGHT_BLOCK 23 8
NEW_BLOCK PUSH_RIGHT_BLOCK 23 9
NEW_BLOCK PUSH_RIGHT_BLOCK 23 23
NEW_BLOCK PUSH_RIGHT_BLOCK 23 24
NEW_BLOCK PUSH_RIGHT_BLOCK 23 25
NEW_BLOCK PUSH_RIGHT_BLOCK 23 26
NEW_BLOCK PUSH_RIGHT_BLOCK 24 0
NEW_BLOCK PUSH_RIGHT_BLOCK 24 1
NEW_BLOCK PUSH_RIGHT_BLOCK 24 2
NEW_BLOCK PUSH_RIGHT_BLOCK 24 3
NEW_BLOCK PUSH_RIGHT_BLOCK 24 4
NEW_BLOCK PUSH_RIGHT_BLOCK 24 5
NEW_BLOCK PUSH_RIGHT_BLOCK 24 6
NEW_BLOCK PUSH_RIGHT_BLOCK 24 7
NEW_BLOCK PUSH_RIGHT_BLOCK 24 8
NEW_BLOCK PUSH_RIGHT_BLOCK 24 9
NEW_BLOCK PUSH_RIGHT_BLOCK 24 23
NEW_BLOCK PUSH_RIGHT_BLOCK 24 24
NEW_BLOCK PUSH_RIGHT_BLOCK 24 25
NEW_BLOCK PUSH_RIGHT_BLOCK 24 26
NEW_BLOCK PUSH_RIGHT_BLOCK 25 0
NEW_BLOCK PUSH_RIGHT_BLOCK 25 1
NEW_BLOCK PUSH_RIGHT_BLOCK 25 2
NEW_BLOCK PUSH_RIGHT_BLOCK 25 3
NEW_BLOCK PUSH_RIGHT_BLOCK 25 4
NEW_BLOCK PUSH_RIGHT_BLOCK 25 5
NEW_BLOCK PUSH_RIGHT_BLOCK 25 6
NEW_BLOCK PUSH_RIGHT_BLOCK 25 7
NEW_BLOCK PUSH_RIGHT_BLOCK 25 8
NEW_BLOCK PUSH_RIGHT_BLOCK 25 9
NEW_BLOCK PUSH_RIGHT_BLOCK 25 23
NEW_BLOCK PUSH_RIGHT_BLOCK 25 24
NEW_BLOCK PUSH_RIGHT_BLOCK 25 25
NEW_BLOCK PUSH_RIGHT_BLOCK 25 26
NEW_BLOCK PUSH_RIGHT_BLOCK 26 0
NEW_BLOCK PUSH_RIGHT_BLOCK 26 1
NEW_BLOCK PUSH_RIGHT_BLOCK 26 2
NEW_BLOCK PUSH_RIGHT_BLOCK 26 3
NEW_BLOCK PUSH_RIGHT_BLOCK 26 4
NEW_BLOCK PUSH_RIGHT_BLOCK 26 5
NEW_BLOCK PUSH_RIGHT_BLOCK 26 6
NEW_BLOCK PUSH_RIGHT_BLOCK 26 7
NEW_BLOCK PUSH_RIGHT_BLOCK 26 8
NEW_BLOCK PUSH_RIGHT_BLOCK 26 9
NEW_BLOCK PUSH_RIGHT_BLOCK 26 23
NEW_BLOCK PUSH_RIGHT_BLOCK 26 24
NEW_BLOCK PUSH_RIGHT_BLOCK 26 25
NEW_BLOCK PUSH_RIGHT_BLOCK 26 26
NEW_BLOCK PUSH_RIGHT_BLOCK 27 0
NEW_BLOCK PUSH_RIGHT_BLOCK 27 1
NEW_BLOCK PUSH_RIGHT_BLOCK 27 2
NEW_BLOCK PUSH_RIGHT_BLOCK 27 3
NEW_BLOCK PUSH_RIGHT_BLOCK 27 4
NEW_BLOCK PUSH_RIGHT_BLOCK 27 5
NEW_BLOCK PUSH_RIGHT_BLOCK 27 6
NEW_BLOCK PUSH_RIGHT_BLOCK 27 7
NEW_BLOCK PUSH_RIGHT_BLOCK 27 8
NEW_BLOCK PUSH_RIGHT_BLOCK 27 9
NEW_BLOCK PUSH_RIGHT_BLOCK 27 23
NEW_BLOCK PUSH_RIGHT_BLOCK 27 24
NEW_BLOCK PUSH_RIGHT_BLOCK 27 25
NEW_BLOCK PUSH_RIGHT_BLOCK 27 26
NEW_BLOCK PUSH_RIGHT_BLOCK 28 0
NEW_BLOCK PUSH_RIGHT_BLOCK 28 1
NEW_BLOCK PUSH_RIGHT_BLOCK 28 2
NEW_BLOCK PUSH_RIGHT_BLOCK 28 3
NEW_BLOCK PUSH_RIGHT_BLOCK 28 4
NEW_BLOCK PUSH_RIGHT_BLOCK 28 5
NEW_BLOCK PUSH_RIGHT_BLOCK 28 6
NEW_BLOCK PUSH_RIGHT_BLOCK 28 7
NEW_BLOCK PUSH_RIGHT_BLOCK 28 8
NEW_BLOCK PUSH_RIGHT_BLOCK 28 9
NEW_BLOCK PUSH_RIGHT_BLOCK 28 23
NEW_BLOCK PUSH_RIGHT_BLOCK 28 24
NEW_BLOCK PUSH_RIGHT_BLOCK 28 25
NEW_BLOCK PUSH_RIGHT_BLOCK 28 26
NEW_BLOCK PUSH_RIGHT_BLOCK 29 0
NEW_BLOCK PUSH_RIGHT_BLOCK 29 1
NEW_BLOCK PUSH_RIGHT_BLOCK 29 2
NEW_BLOCK PUSH_RIGHT_BLOCK 29 3
NEW_BLOCK PUSH_RIGHT_BLOCK 29 4
NEW_BLOCK PUSH_RIGHT_BLOCK 29 5
NEW_BLOCK PUSH_RIGHT_BLOCK 29 6
NEW_BLOCK PUSH_RIGHT_BLOCK 29 7
NEW_BLOCK PUSH_RIGHT_BLOCK 29 8
NEW_BLOCK PUSH_RIGHT_BLOCK 29 9
NEW_BLOCK PUSH_RIGHT_BLOCK 29 23
NEW_BLOCK PUSH_RIGHT_BLOCK 29 24
NEW_BLOCK PUSH_RIGHT_BLOCK 29 25
NEW_BLOCK PUSH_RIGHT_BLOCK 29 26
NEW_BLOCK PUSH_RIGHT_BLOCK 30 0
NEW_BLOCK PUSH_RIGHT_BLOCK 30 1
NEW_BLOCK PUSH_RIGHT_BLOCK 30 2
NEW_BLOCK PUSH_RIGHT_BLOCK 30 3
NEW_BLOCK PUSH_RIGHT_BLOCK 30 4
NEW_BLOCK PUSH_RIGHT_BLOCK 30 5
NEW_BLOCK PUSH_RIGHT_BLOCK 30 6
NEW_BLOCK PUSH_RIGHT_BLOCK 30 7
NEW_BLOCK PUSH_RIGHT_BLOCK 30 8
NEW_BLOCK PUSH_RIGHT_BLOCK 30 9
NEW_BLOCK PUSH_RIGHT_BLOCK 30 23
NEW_BLOCK PUSH_RIGHT_BLOCK 30 24
NEW_BLOCK PUSH_RIGHT_BLOCK 30 25
NEW_BLOCK PUSH_RIGHT_BLOCK 30 26
NEW_BLOCK PUSH_RIGHT_BLOCK 31 0
NEW_BLOCK PUSH_RIGHT_BLOCK 31 1
NEW_BLOCK PUSH_RIGHT_BLOCK 31 2
NEW_BLOCK PUSH_RIGHT_BLOCK 31 3
NEW_BLOCK PUSH_RIGHT_BLOCK 31 4
NEW_BLOCK PUSH_RIGHT_BLOCK 31 5
NEW_BLOCK PUSH_RIGHT_BLOCK 31 6
NEW_BLOCK PUSH_RIGHT_BLOCK 31 7
NEW_BLOCK PUSH_RIGHT_BLOCK 31 8
NEW_BLOCK PUSH_RIGHT_BLOCK 31 9
NEW_BLOCK PUSH_RIGHT_BLOCK 31 23
NEW_BLOCK PUSH_RIGHT_BLOCK 31 24
NEW_BLOCK PUSH_RIGHT_BLOCK 31 25
NEW_BLOCK PUSH_RIGHT_BLOCK 31 26
NEW_BLOCK PUSH_RIGHT_BLOCK 32 0
NEW_BLOCK PUSH_RIGHT_BLOCK 32 1
NEW_BLOCK PUSH_RIGHT_BLOCK 32 2
NEW_BLOCK PUSH_RIGHT_BLOCK 32 3
NEW_BLOCK PUSH_RIGHT_BLOCK 32 4
NEW_BLOCK PUSH_RIGHT_BLOCK 32 5
NEW_BLOCK PUSH_RIGHT_BLOCK 32 6
NEW_BLOCK PUSH_RIGHT_BLOCK 32 7
NEW_BLOCK PUSH_RIGHT_BLOCK 32 8
NEW_BLOCK PUSH_RIGHT_BLOCK 32 9
NEW_BLOCK PUSH_RIGHT_BLOCK 32 23
NEW_BLOCK PUSH_RIGHT_BLOCK 32 24
NEW_BLOCK PUSH_RIGHT_BLOCK 32 25
NEW_BLOCK PUSH_RIGHT_BLOCK 32 26
NEW_BLOCK PUSH_RIGHT_BLOCK 33 0
NEW_BLOCK PUSH_RIGHT_BLOCK 33 1
NEW_BLOCK PUSH_RIGHT_BLOCK 33 2
NEW_BLOCK PUSH_RIGHT_BLOCK 33 3
NEW_BLOCK PUSH_RIGHT_BLOCK 33 4
NEW_BLOCK PUSH_RIGHT_BLOCK 33 5
NEW_BLOCK PUSH_RIGHT_BLOCK 33 6
NEW_BLOCK PUSH_RIGHT_BLOCK 33 7
NEW_BLOCK PUSH_RIGHT_BLOCK 33 8
NEW_BLOCK PUSH_RIGHT_BLOCK 33 9
NEW_BLOCK PUSH_RIGHT_BLOCK 33 23
NEW_BLOCK PUSH_RIGHT_BLOCK 33 24
NEW_BLOCK PUSH_RIGHT_BLOCK 33 25
NEW_BLOCK PUSH_RIGHT_BLOCK 33 26
NEW_BLOCK PUSH_RIGHT_BLOCK 34 0
NEW_BLOCK PUSH_RIGHT_BLOCK 34 1
NEW_BLOCK PUSH_RIGHT_BLOCK 34 2
NEW_BLOCK PUSH_RIGHT_BLOCK 34 3
NEW_BLOCK PUSH_RIGHT_BLOCK 34 4
NEW_BLOCK PUSH_RIGHT_BLOCK 34 5
NEW_BLOCK PUSH_RIGHT_BLOCK 34 6
NEW_BLOCK PUSH_RIGHT_BLOCK 34 7
NEW_BLOCK PUSH_RIGHT_BLOCK 34 8
NEW_BLOCK PUSH_RIGHT_BLOCK 34 9
NEW_BLOCK PUSH_RIGHT_BLOCK 34 23
NEW_BLOCK PUSH_RIGHT_BLOCK 34 24
NEW_BLOCK PUSH_RIGHT_BLOCK 34 25
NEW_BLOCK PUSH_RIGHT_BLOCK 34 26
NEW_BLOCK PUSH_RIGHT_BLOCK 35 0
NEW_BLOCK PUSH_RIGHT_BLOCK 35 1
NEW_BLOCK PUSH_RIGHT_BLOCK 35 2
NEW_BLOCK PUSH_RIGHT_BLOCK 35 3
NEW_BLOCK PUSH_RIGHT_BLOCK 35 4
NEW_BLOCK PUSH_RIGHT_BLOCK 35 5
NEW_BLOCK PUSH_RIGHT_BLOCK 35 6
NEW_BLOCK PUSH_RIGHT_BLOCK 35 7
NEW_BLOCK PUSH_RIGHT_BLOCK 35 8
NEW_BLOCK PUSH_RIGHT_BLOCK 35 9
NEW_BLOCK COLLIDE_BLOCK 35 23
NEW_BLOCK COLLIDE_BLOCK 35 24
NEW_BLOCK COLLIDE_BLOCK 35 25
NEW_BLOCK COLLIDE_BLOCK 35 26
NEW_BLOCK PUSH_RIGHT_BLOCK 36 0
NEW_BLOCK PUSH_RIGHT_BLOCK 36 1
NEW_BLOCK PUSH_RIGHT_BLOCK 36 2
NEW_BLOCK PUSH_RIGHT_BLOCK 36 3
NEW_BLOCK PUSH_RIGHT_BLOCK 36 4
NEW_BLOCK PUSH_RIGHT_BLOCK 36 5
NEW_BLOCK PUSH_RIGHT_BLOCK 36 6
NEW_BLOCK PUSH_RIGHT_BLOCK 36 7
NEW_BLOCK PUSH_RIGHT_BLOCK 36 8
NEW_BLOCK PUSH_RIGHT_BLOCK 36 9
NEW_BLOCK PUSH_RIGHT_BLOCK 37 0
NEW_BLOCK PUSH_RIGHT_BLOCK 37 1
NEW_BLOCK PUSH_RIGHT_BLOCK 37 2
